movie_title,genres,tomatometer_rating
Gomorrah (Gomorra),Art House & International; Drama; Mystery & Suspense,92.0
Gone,Mystery & Suspense,12.0
Gone Baby Gone,Drama; Mystery & Suspense,94.0
Gone Doggy Gone,Action & Adventure; Comedy; Drama,71.0
Gone Fishin',Comedy,4.0
Gone Girl,Drama; Mystery & Suspense,87.0
Gone With the Wind,Classics; Drama; Romance,91.0
Gonjiam: Haunted Asylum,Horror,91.0
Gonzo: The Life and Work of Hunter S. Thompson,Documentary; Special Interest,87.0
Gooby,Art House & International; Kids & Family; Science Fiction & Fantasy,20.0
Good Advice,Comedy; Romance,29.0
Good Boys,Comedy,80.0
Good Burger,Comedy; Kids & Family,32.0
Good Bye; Lenin!,Art House & International; Comedy; Drama; Romance,90.0
A Good Day to Be Black & Sexy,Comedy; Drama; Romance,80.0
Good Dick,Art House & International; Comedy; Drama,50.0
The Good Earth,Classics; Drama,95.0
Good for Nothing,Art House & International; Western,53.0
Good Fortune,Documentary; Kids & Family,78.0
The Good German,Drama; Mystery & Suspense; Romance,34.0
The Good Guy,Comedy; Drama; Romance,35.0
Good Hair,Comedy; Documentary; Special Interest,95.0
Good Kids,Comedy,33.0
Good Kill,Mystery & Suspense,75.0
Good Luck Chuck,Comedy,5.0
A Good Man in Africa,Comedy; Drama,10.0
Good Morning (Ohayô),Art House & International; Comedy,88.0
Good Morning; Vietnam,Comedy; Drama,90.0
The Good Mother (The Price of Passion),Drama; Romance,50.0
Good Neighbor Sam,Classics; Comedy,80.0
Good Neighbors,Drama; Mystery & Suspense,67.0
Good News,Classics; Comedy; Musical & Performing Arts; Romance,100.0
The Good Night,Comedy; Drama; Romance,31.0
Good Ol' Freda,Documentary; Special Interest,85.0
Good People,Drama; Mystery & Suspense,12.0
Good Sam,Comedy,50.0
The Good Shepherd,Drama; Mystery & Suspense; Romance,55.0
The Good Son,Drama; Mystery & Suspense,26.0
Good Time,Drama,92.0
Good Will Hunting,Drama,97.0
A Good Woman,Comedy; Drama; Romance,37.0
A Good Year,Comedy; Drama; Romance,25.0
Goodbye Charlie,Comedy; Drama; Science Fiction & Fantasy,50.0
Goodbye Christopher Robin,Drama,63.0
Goodbye; Columbus,Comedy; Romance,91.0
Goodbye Lover,Comedy; Drama; Mystery & Suspense,29.0
Goodbye Solo,Comedy; Drama,94.0
Goodbye to All That,Comedy; Drama,62.0
Goodbye World,Comedy; Drama,27.0
Goodnight Mommy (Ich seh; Ich seh),Drama; Horror,85.0
The Goods: Live Hard; Sell Hard,Comedy,27.0
A Goofy Movie,Animation; Comedy; Kids & Family,58.0
Google Me,Art House & International; Documentary; Special Interest,67.0
Gook,Drama,94.0
Goon,Comedy; Sports & Fitness,81.0
Goon: Last of the Enforcers,Comedy,43.0
The Goonies,Action & Adventure; Comedy; Kids & Family,76.0
Goosebumps,Horror; Kids & Family; Mystery & Suspense,78.0
Goosebumps 2: Haunted Halloween,Comedy; Horror; Kids & Family,47.0
Gordy,Comedy; Kids & Family,26.0
Gore Vidal: The United States Of Amnesia,Documentary; Special Interest,83.0
Gored,Documentary,80.0
Gori Tere Pyaar Mein,Comedy; Romance,44.0
Gorillas in the Mist: The Story of Dian Fossey,Drama,83.0
Gorky Park,Drama; Mystery & Suspense,75.0
Gosford Park,Comedy; Drama; Mystery & Suspense,86.0
The Gospel,Drama; Faith & Spirituality,32.0
Il Vangelo Secondo Matteo (The Gospel According to St. Matthew),Art House & International; Documentary; Drama,91.0
Gospel Hill,Drama,33.0
Gossip,Drama; Mystery & Suspense,29.0
Gothic,Art House & International; Drama; Horror; Mystery & Suspense,50.0
Gothika,Horror; Mystery & Suspense,15.0
Gottfried Helnwein and the Dreaming Child,Art House & International; Documentary; Musical & Performing Arts,0.0
Gotti,Drama,0.0
The Governess,Art House & International; Drama; Romance,65.0
Goya's Ghosts,Drama,30.0
Grabbers,Comedy; Drama; Horror; Science Fiction & Fantasy,72.0
Grace Is Gone,Drama,62.0
Grace of My Heart,Drama; Musical & Performing Arts,75.0
Grace Unplugged,Drama; Faith & Spirituality,50.0
Graceland,Art House & International; Drama; Mystery & Suspense,85.0
Gracie,Drama,61.0
The Graduate,Classics; Comedy; Drama; Romance,87.0
Graduation,Action & Adventure; Comedy; Drama,0.0
Graduation Day (Día de Graduación),Horror; Mystery & Suspense,57.0
Graffiti Bridge,Drama; Musical & Performing Arts,19.0
Gran Torino,Drama,81.0
Grand Canyon Adventure: River at Risk,Documentary,78.0
Grand Hotel,Classics; Drama; Romance,86.0
Grand Piano,Mystery & Suspense,79.0
Grand Prix,Classics; Drama,100.0
Grand Theft Parsons,Comedy; Drama,46.0
Grandma,Comedy,91.0
Grandma's Boy,Comedy,16.0
The Grapes of Wrath,Classics; Drama,100.0
Grass,Documentary; Drama; Special Interest,75.0
The Grass Harp,Comedy; Drama,50.0
The Grass Is Greener,Classics; Comedy; Romance,88.0
Grass Is Greener,Documentary,100.0
Grassroots,Comedy; Drama; Special Interest,50.0
Grateful Dawg,Documentary; Musical & Performing Arts,70.0
Grave Encounters,Horror,67.0
Grave Encounters 2,Horror,20.0
Grave of the Fireflies (Hotaru no haka),Animation; Anime & Manga; Art House & International; Drama,100.0
The Gravedancers,Horror; Mystery & Suspense,100.0
Gravity,Drama; Science Fiction & Fantasy,96.0
Gravy,Comedy; Horror,30.0
Gray Lady Down,Action & Adventure; Drama; Mystery & Suspense,63.0
Gray's Anatomy,Art House & International; Comedy; Drama; Musical & Performing Arts,55.0
Grease,Comedy; Musical & Performing Arts; Romance,75.0
Grease 2,Comedy; Musical & Performing Arts; Romance,36.0
Grease: Live!,Musical & Performing Arts; Television,92.0
Greaser's Palace,Classics; Comedy; Drama; Western,50.0
A Great Day in Harlem,Documentary; Musical & Performing Arts; Special Interest,89.0
The Great Debaters,Drama,79.0
The Great Dictator,Classics; Comedy; Drama,93.0
Great Expectations,Classics; Drama,100.0
Great Expectations,Classics; Drama,68.0
The Great Gabbo,Classics; Drama,67.0
The Great Lie,Classics; Drama,60.0
The Great Muppet Caper,Comedy; Kids & Family; Musical & Performing Arts,76.0
The Great New Wonderful,Comedy; Drama,73.0
The Great Outdoors,Comedy,40.0
The Great Raid,Action & Adventure; Drama,38.0
The Great Santini,Drama,95.0
The Great Waldo Pepper,Action & Adventure; Drama,67.0
The Great White Hype,Comedy; Drama,45.0
Great World of Sound,Comedy; Drama,81.0
The Great Ziegfeld,Classics; Drama; Musical & Performing Arts; Romance,62.0
Greater,Drama; Sports & Fitness,67.0
The Greatest Game Ever Played,Drama,63.0
The Greatest Show on Earth,Classics; Drama; Kids & Family; Romance,42.0
The Greatest Story Ever Told,Classics; Drama; Faith & Spirituality,41.0
Greed,Comedy; Drama,47.0
Greedy,Comedy,32.0
Greedy Lying Bastards,Documentary; Special Interest,68.0
Green Book,Drama,77.0
Green Card,Comedy; Romance,60.0
Green Dragon,Drama,61.0
Green for Danger,Classics; Drama; Mystery & Suspense,73.0
The Green Hornet,Action & Adventure; Comedy; Science Fiction & Fantasy,45.0
Green Lantern,Action & Adventure; Science Fiction & Fantasy,26.0
Green Lantern: First Flight,Action & Adventure; Animation; Science Fiction & Fantasy,50.0
The Green Mile,Drama; Mystery & Suspense; Science Fiction & Fantasy,78.0
The Green Pastures,Classics; Comedy; Drama,76.0
Green Room,Horror,91.0
The Green Slime,Drama; Horror; Science Fiction & Fantasy,17.0
Green Street Hooligans,Drama,47.0
Greenberg,Comedy; Drama,76.0
Greener Grass,Comedy,81.0
Greenfingers,Comedy; Drama,46.0
Greenlight,Horror; Mystery & Suspense,71.0
Greenwich Village: Music That Defined a Generation,Documentary; Musical & Performing Arts,71.0
Greetings From Tim Buckley,Drama,72.0
Gregory Crewdson: Brief Encounters,Documentary; Musical & Performing Arts,94.0
Gregory's Girl,Art House & International; Comedy; Drama; Romance,95.0
Gremlins,Comedy; Horror; Science Fiction & Fantasy,85.0
Gremlins 2: The New Batch,Comedy; Horror; Science Fiction & Fantasy,71.0
Greta,Drama,60.0
Gretchen,Comedy,83.0
Grey Gardens,Documentary; Special Interest,94.0
Grey Gardens,Drama; Television,88.0
Grey Owl,Drama,17.0
Greyfriars Bobby,Action & Adventure; Drama; Kids & Family,100.0
Greystoke: The Legend of Tarzan; Lord of the Apes,Action & Adventure; Art House & International; Drama; Kids & Family,73.0
Gridiron Gang,Action & Adventure; Drama,42.0
Il Grido (The Cry),Art House & International; Drama,75.0
Griff the Invisible,Art House & International; Comedy; Drama; Romance,63.0
The Grifters,Drama; Mystery & Suspense,91.0
Grigris,Drama,67.0
Gringo,Action & Adventure; Comedy; Drama,40.0
Gringo Trails,Action & Adventure; Documentary; Drama,71.0
Touchez Pas au Grisbi (Hands Off the Loot),Art House & International; Drama; Mystery & Suspense,100.0
Grizzly Man,Documentary,92.0
Le fils de l'épicier (The Grocer's Son),Art House & International; Drama,90.0
The Groomsmen,Comedy,52.0
Groove,Drama,57.0
Gross Anatomy,Comedy; Drama,30.0
Grosse Pointe Blank,Action & Adventure; Comedy; Drama; Mystery & Suspense,80.0
Ground Control,Action & Adventure; Drama; Mystery & Suspense,40.0
Groundhog Day,Comedy; Science Fiction & Fantasy; Special Interest; Romance,96.0
Growing Up Smith (Good Ol' Boy),Comedy; Drama; Kids & Family,73.0
Grown Up Movie Star,Comedy; Drama,80.0
Grown Ups,Comedy,11.0
Grown Ups 2,Comedy,8.0
The Grudge 2,Horror; Mystery & Suspense,11.0
Grudge Match,Comedy; Drama; Sports & Fitness,31.0
Grumpier Old Men,Comedy,17.0
Grumpy Cat's Worst Christmas Ever,Comedy,27.0
Grumpy Old Men,Comedy; Drama,63.0
In Bloom,Drama,92.0
GTFO: Get the F&#% Out,Documentary,100.0
Guardians of the Galaxy,Action & Adventure; Science Fiction & Fantasy,91.0
Guardians of the Galaxy Vol. 2,Action & Adventure; Comedy; Science Fiction & Fantasy,85.0
Guarding Tess,Comedy; Mystery & Suspense,57.0
Güeros,Comedy,92.0
Guerrilla: The Taking of Patty Hearst,Documentary,89.0
Guess Who,Comedy,42.0
Guess Who's Coming to Dinner,Classics; Comedy; Drama; Romance,70.0
Guest Artist,Drama,63.0
Guest of Cindy Sherman,Documentary; Musical & Performing Arts,71.0
Guest of Honour,Drama,41.0
Guidance,Comedy,88.0
The Guilty,Drama; Mystery & Suspense,40.0
Guilty,Drama,60.0
Guilty as Sin,Drama; Mystery & Suspense,38.0
Guilty by Suspicion,Drama,65.0
Guilty Of Romance,Art House & International; Drama; Mystery & Suspense,67.0
Gulliver's Travels,Action & Adventure; Comedy; Science Fiction & Fantasy,20.0
The Gumball Rally,Action & Adventure; Comedy,30.0
Gumby: The Movie,Action & Adventure; Animation; Kids & Family; Science Fiction & Fantasy,20.0
Gumshoe,Classics; Comedy; Drama; Mystery & Suspense,100.0
Gun Hill Road,Drama,65.0
Gun Shy,Comedy,26.0
Gun Shy,Action & Adventure,0.0
Guncrazy,Action & Adventure; Drama; Mystery & Suspense,63.0
Gundala,Action & Adventure; Drama; Science Fiction & Fantasy,83.0
Gunfight at the O.K. Corral,Action & Adventure; Classics; Western,82.0
Gunga Din,Action & Adventure; Classics; Comedy; Drama,92.0
Gunless,Action & Adventure; Comedy; Western,40.0
Gunnin' for That #1 Spot,Documentary; Sports & Fitness,74.0
Guns Akimbo,Action & Adventure; Comedy,52.0
The Guns of Navarone,Action & Adventure; Art House & International; Classics; Drama,92.0
Guru,Art House & International; Drama,83.0
Gut,Horror; Mystery & Suspense,50.0
Guy and Madeline on a Park Bench,Drama; Musical & Performing Arts,91.0
Guy X,Comedy,42.0
Guys and Balls,Art House & International; Comedy; Drama; Sports & Fitness,38.0
Guys and Dolls,Classics; Comedy; Drama; Musical & Performing Arts,91.0
Guzaarish,Drama; Romance,67.0
Gwen,Horror; Mystery & Suspense,73.0
Gymkata,Action & Adventure; Drama,17.0
Gypsy 83,Art House & International; Comedy; Drama,54.0
When the Road Bends: Tales of a Gypsy Caravan,Documentary; Musical & Performing Arts; Special Interest,86.0
H,Art House & International; Drama; Mystery & Suspense,80.0
H2: Halloween II,Horror,21.0
Ha-shoter (Policeman),Art House & International; Drama,61.0
Habermann,Art House & International; Drama,40.0
Habit,Horror; Mystery & Suspense,74.0
Hachi: A Dog's Tale,Drama; Kids & Family,64.0
Hackers,Action & Adventure; Mystery & Suspense; Science Fiction & Fantasy,33.0
Hacksaw Ridge,Action & Adventure; Drama,84.0
Hagazussa: A Heathen's Curse (Hagazussa),Art House & International; Horror,96.0
Haiku Tunnel,Art House & International; Comedy,60.0
Hail; Caesar!,Comedy,85.0
Je Vous Salue; Marie (Hail Mary),Art House & International; Drama; Special Interest; Faith & Spirituality,70.0
Hail the Conquering Hero,Classics; Comedy; Drama,95.0
Hair,Comedy; Drama; Musical & Performing Arts,88.0
Hair High,Animation; Comedy; Horror; Romance,75.0
HairBrained,Comedy; Drama,22.0
Hairspray,Comedy; Musical & Performing Arts,91.0
Hale County This Morning; This Evening,Documentary,97.0
Half Light,Drama; Mystery & Suspense; Science Fiction & Fantasy,25.0
Half a Sixpence,Classics; Musical & Performing Arts; Romance,29.0
Half Baked,Comedy,29.0
Half Magic,Comedy,55.0
Half Nelson,Drama,90.0
Half of a Yellow Sun,Drama,51.0
Half Past Dead,Action & Adventure,3.0
Hall Pass,Comedy,33.0
The Hallelujah Trail,Classics; Comedy; Western,40.0
Hallowed Ground,Horror,0.0
Halloween,Horror,27.0
Halloween,Horror,79.0
Halloween 4: The Return of Michael Myers,Horror,29.0
Halloween 5: The Revenge of Michael Myers,Horror,13.0
Halloween H20,Horror,53.0
Halloween II,Drama; Horror,32.0
Halloween III: Season of the Witch,Horror; Science Fiction & Fantasy,41.0
Halloween: Resurrection,Horror,12.0
Halloween - The Curse of Michael Myers (Halloween 6),Horror; Kids & Family,9.0
Halloweentown,Comedy; Kids & Family; Science Fiction & Fantasy,80.0
Halls of Montezuma,Action & Adventure; Classics; Drama,88.0
Hamburger Hill,Action & Adventure; Drama,100.0
Hamlet,Drama; Television,100.0
Hamlet 2,Comedy,62.0
Hammer,Drama; Mystery & Suspense,79.0
Hammer Of The Gods,Action & Adventure,29.0
Hammett,Action & Adventure; Drama; Mystery & Suspense,75.0
Hampstead,Comedy; Drama; Romance,43.0
Hancock,Action & Adventure; Comedy; Drama,41.0
The Handmaid's Tale,Drama; Science Fiction & Fantasy,32.0
Hands of Stone,Action & Adventure; Drama,45.0
Handsome Harry,Drama,81.0
Hang 'em High,Classics; Drama; Western,92.0
Hangar 10,Horror; Mystery & Suspense; Science Fiction & Fantasy,14.0
Hangin' with the Homeboys,Comedy; Drama,83.0
Hanging Up,Comedy; Drama,12.0
Hangman,Horror,100.0
Hangman,Drama; Mystery & Suspense,4.0
Hangmen Also Die,Classics,85.0
Hanky Panky,Action & Adventure; Comedy; Drama; Mystery & Suspense,33.0
Hanna,Action & Adventure; Mystery & Suspense,71.0
Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,Documentary; Kids & Family; Musical & Performing Arts,71.0
Hannah and Her Sisters,Comedy; Drama; Romance,91.0
Hannah Arendt,Drama,88.0
Hannah Free,Drama; Gay & Lesbian,20.0
Hannah Gadsby: Nanette,Comedy,100.0
Hannah Montana: The Movie,Comedy; Kids & Family,43.0
Hannah Takes the Stairs,Art House & International; Comedy; Drama,59.0
Hannibal Buress: Comedy Camisado,Comedy; Television,100.0
Hannibal Rising,Drama; Horror; Mystery & Suspense,16.0
Hanover Street,Action & Adventure; Drama; Romance,57.0
Hans Christian Andersen,Classics; Kids & Family; Musical & Performing Arts; Romance,83.0
Hansel and Gretel Get Baked,Action & Adventure; Comedy; Horror,71.0
Hansel and Gretel: Witch Hunters,Action & Adventure; Comedy,16.0
The Happiest Millionaire,Comedy; Drama; Kids & Family; Musical & Performing Arts,50.0
Happily N'ever After,Animation; Comedy; Kids & Family; Science Fiction & Fantasy,4.0
The Happiness of the Katakuris,Art House & International; Comedy; Drama; Horror; Musical & Performing Arts,68.0
Happy Accidents,Comedy; Drama; Romance,70.0
Happy Anniversary,Comedy,83.0
Happy as Lazzaro (Lazzaro felice),Art House & International; Drama,91.0
Happy Birthday to Me,Art House & International; Horror,27.0
Happy Campers,Comedy,57.0
Happy Christmas,Drama,76.0
Happy Death Day,Horror,71.0
Happy Death Day 2U,Horror,71.0
Happy Endings,Art House & International; Comedy; Drama,55.0
Happy Feet,Animation; Comedy; Kids & Family,76.0
Happy Feet Two,Animation; Art House & International; Kids & Family,45.0
Happy Gilmore,Comedy; Special Interest,61.0
Happy; Happy,Art House & International; Comedy; Special Interest,85.0
Happy Happy Joy Joy: The Ren & Stimpy Story,Documentary,78.0
Happy Here and Now,Drama; Mystery & Suspense,48.0
Happy People: A Year in the Taiga,Art House & International; Documentary; Special Interest,88.0
Happy; Texas,Comedy,81.0
Happy Valley,Documentary; Drama,89.0
HappyThankYouMorePlease,Comedy,42.0
Hara-Kiri: Death of a Samurai,Action & Adventure; Art House & International; Drama,76.0
Harakiri,Art House & International; Classics; Drama,100.0
Harbinger Down,Horror; Science Fiction & Fantasy,43.0
Hard Breakers,Comedy,14.0
Hard Candy,Drama; Horror; Mystery & Suspense,67.0
Hard Core Logo,Comedy; Drama; Musical & Performing Arts,69.0
Hard Eight,Drama,80.0
Hard Kill,Action & Adventure; Science Fiction & Fantasy,0.0
Hard Rain,Action & Adventure,30.0
Hard Sell,Comedy; Drama,33.0
Hard Target,Action & Adventure,57.0
Hard Ticket to Hawaii,Action & Adventure; Comedy; Mystery & Suspense,14.0
Hard to be a God,Science Fiction & Fantasy,95.0
Hard to Kill,Action & Adventure; Drama; Mystery & Suspense,38.0
The Hard Way,Action & Adventure; Comedy,77.0
The Hard Word,Action & Adventure; Art House & International; Comedy; Drama; Mystery & Suspense,39.0
Hardball,Comedy; Drama,41.0
Hardcore Henry,Action & Adventure; Science Fiction & Fantasy,51.0
The Harder They Come,Classics; Drama,91.0
Hardware,Action & Adventure; Horror; Science Fiction & Fantasy,50.0
Hardware Wars,Comedy,83.0
Hari Kondabolu: Warn Your Relatives,Comedy,100.0
Harlem Aria,Comedy; Drama,10.0
Harlem Nights,Action & Adventure; Comedy,21.0
Harley Davidson and the Marlboro Man,Action & Adventure,21.0
Harmonium (Fuchi ni tatsu),Art House & International; Drama,100.0
Harmontown,Comedy; Documentary; Special Interest,76.0
Harold & Kumar Escape from Guantanamo Bay,Comedy,52.0
Harold & Kumar Go to White Castle,Action & Adventure; Comedy,74.0
Harold And Lillian: A Hollywood Love Story,Documentary,97.0
Harold and Maude,Classics; Comedy; Romance,85.0
Harold's Going Stiff,Comedy; Horror,100.0
Harper (The Moving Target),Drama; Mystery & Suspense,100.0
Harpoon,Art House & International; Comedy; Horror,97.0
